M_H,M_K,M_J,M_NCD,M_P_RGB,M_P_L,Q_F,Size,Artist,Pntg_num,Genre,Size_tolerance,Artistic_style,true_label
0.37242,0.92853,0.93373,0.47632,0.24855,0.146711,75,605284,ivan-shishkin,50,Landscape,0.2,Realism,AI
0.44015,0.94946,0.91913,0.55696,0.271158,0.167512,75,570025,eugene-boudin,9,Genre painting,0.2,Impressionism,AI
0.37316,0.93854,0.89575,0.51984,0.248157,0.176063,75,586756,isaac-levitan,71,Sketch and study,0.2,Realism,AI
0.37177,0.9458,0.89519,0.5539,0.241385,0.190047,75,680625,isaac-levitan,17,Landscape,0.2,Realism,AI
0.37455,0.96142,0.88035,0.64345,0.306265,0.244611,67,573049,francisco-goya,60,Religious painting,0.2,Romanticism,AI
0.6278,0.9548,0.90919,0.57332,0.238984,0.212664,75,553536,vasily-polenov,65,Sketch and study,0.2,Realism,AI
0.41569,0.9509,0.92789,0.58152,0.245067,0.152201,75,594441,eugene-boudin,74,Genre painting,0.2,Impressionism,AI
0.39549,0.93881,0.93496,0.50811,0.234854,0.136579,75,633616,eugene-boudin,16,Genre painting,0.2,Impressionism,AI
0.45834,0.94697,0.88575,0.54577,0.270979,0.215415,75,620944,ilya-repin,30,History painting,0.2,Realism,AI
0.42488,0.9533,0.83513,0.58881,0.248604,0.271166,75,683929,camille-corot,6,Landscape,0.2,Realism,AI
0.43335,0.96463,0.80737,0.63285,0.375004,0.381071,85,633616,ivan-aivazovsky,26,Battle painting,0.2,Romanticism,AI
0.32941,0.94623,0.89195,0.56084,0.286257,0.197918,75,597529,ilya-repin,63,Portrait,0.2,Realism,AI
0.45865,0.74149,0.89682,0.2239,0.219457,0.181086,100,613089,eugene-boudin,66,Cityscape,0.2,Impressionism,AI
0.41716,0.94597,0.8774,0.53456,0.258463,0.208801,75,638401,isaac-levitan,67,Landscape,0.2,Realism,AI
0.42181,0.94724,0.8454,0.54877,0.286363,0.273144,75,490000,vasily-polenov,50,Landscape,0.2,Realism,AI
0.40926,0.9589,0.81097,0.61161,0.326328,0.316663,75,667489,vasily-polenov,52,Landscape,0.2,Realism,AI
0.4128,0.94056,0.87155,0.52601,0.254652,0.21818,75,643204,ivan-shishkin,28,Landscape,0.2,Realism,AI
0.46653,0.96892,0.78524,0.66582,0.384695,0.37865,85,700569,ivan-aivazovsky,97,Landscape,0.2,Romanticism,AI
0.44616,0.95915,0.87707,0.64143,0.246697,0.243807,75,641601,camille-corot,84,Landscape,0.2,Realism,AI
0.43549,0.96626,0.83818,0.64963,0.392863,0.344317,85,616225,ivan-aivazovsky,57,Marina,0.2,Romanticism,AI
0.42834,0.96495,0.85161,0.61654,0.360942,0.332959,75,541696,vasily-polenov,67,Landscape,0.2,Realism,AI
0.45625,0.96912,0.80399,0.66309,0.356323,0.321627,75,667489,vasily-polenov,30,Landscape,0.2,Realism,AI
0.42141,0.9478,0.9234,0.55474,0.259553,0.1586,75,538756,eugene-boudin,62,Landscape,0.2,Impressionism,AI
0.42681,0.95957,0.85295,0.59921,0.342081,0.294548,75,659344,francisco-goya,76,Capriccio,0.2,Romanticism,AI
0.48736,0.95935,0.84144,0.60718,0.27933,0.264839,75,620944,camille-corot,38,Cityscape,0.2,Realism,AI
0.41063,0.9469,0.9117,0.53859,0.240723,0.152026,75,624100,alfred-sisley,53,Landscape,0.2,Impressionism,AI
0.41476,0.95177,0.91885,0.5779,0.264465,0.172355,75,546121,eugene-boudin,6,Genre painting,0.2,Impressionism,AI
0.30567,0.92406,0.95271,0.48073,0.262201,0.103087,75,534361,alfred-sisley,64,Landscape,0.2,Impressionism,AI
0.44329,0.9619,0.85699,0.61987,0.306573,0.251515,75,703921,ilya-repin,24,Portrait,0.2,Realism,AI
0.50185,0.96233,0.84883,0.6022,0.307223,0.276499,75,605284,isaac-levitan,49,Sketch and study,0.2,Realism,AI
0.38924,0.94599,0.86892,0.53725,0.284699,0.236297,75,707281,aleksey-savrasov,95,Landscape,0.2,Realism,AI
0.60421,0.94057,0.94087,0.5135,0.180839,0.128893,75,586756,ivan-shishkin,71,Landscape,0.2,Realism,AI
0.61059,0.96089,0.89073,0.61026,0.250949,0.226507,65,516961,ilya-repin,20,Portrait,0.2,Realism,AI
0.42444,0.95007,0.87819,0.55438,0.301215,0.248188,75,527076,vasily-polenov,80,Religious painting,0.2,Realism,AI
0.41771,0.94309,0.91604,0.53258,0.251276,0.175791,75,600625,vasily-polenov,88,Religious painting,0.2,Realism,AI
0.384,0.94488,0.89894,0.54007,0.271404,0.200008,75,611524,isaac-levitan,57,Sketch and study,0.2,Realism,AI
0.4129,0.94814,0.9159,0.54828,0.237498,0.164919,75,624100,eugene-boudin,3,Landscape,0.2,Impressionism,AI
0.32599,0.93444,0.91298,0.50618,0.267285,0.164864,75,638401,isaac-levitan,24,Landscape,0.2,Realism,AI
0.45598,0.96,0.88403,0.60846,0.29999,0.254623,75,659344,francisco-goya,33,Capriccio,0.2,Romanticism,AI
0.43537,0.95215,0.88027,0.59002,0.271873,0.253316,75,643204,camille-corot,12,Landscape,0.2,Realism,AI
0.48279,0.96074,0.83852,0.63109,0.247259,0.270799,75,669124,camille-corot,63,Landscape,0.2,Realism,AI
0.43327,0.9396,0.91574,0.51553,0.234913,0.178666,75,674041,isaac-levitan,47,Landscape,0.2,Realism,AI
0.36652,0.95826,0.84461,0.61094,0.296325,0.253301,75,656100,ilya-repin,38,Portrait,0.2,Realism,AI
0.45162,0.75396,0.88649,0.25308,0.23418,0.223183,100,641601,francisco-goya,67,Genre painting,0.2,Romanticism,AI
0.52104,0.90032,0.85596,0.38561,0.257388,0.250963,92,556516,francisco-goya,18,Portrait,0.2,Romanticism,AI
0.39966,0.9595,0.8604,0.60996,0.32195,0.265815,75,659344,francisco-goya,1,Capriccio,0.2,Romanticism,AI
0.40278,0.93638,0.94227,0.51147,0.213926,0.121432,75,591361,ivan-shishkin,73,Landscape,0.2,Realism,AI
0.40816,0.94684,0.89306,0.54831,0.271228,0.207499,75,505521,vasily-polenov,82,Landscape,0.2,Realism,AI
0.39369,0.93837,0.8674,0.49224,0.294904,0.218229,75,582169,aleksey-savrasov,70,Landscape,0.2,Realism,AI
0.36177,0.94056,0.87987,0.518,0.295601,0.222366,75,602176,ilya-repin,28,Religious painting,0.2,Realism,AI
0.42942,0.96498,0.81395,0.62925,0.368268,0.370096,85,638401,ivan-aivazovsky,16,Marina,0.2,Romanticism,AI
0.33761,0.93802,0.91404,0.52656,0.249969,0.13873,75,654481,alfred-sisley,93,Landscape,0.2,Impressionism,AI
0.40042,0.94378,0.8896,0.52426,0.251719,0.179291,75,700569,ivan-shishkin,7,Landscape,0.2,Realism,AI
0.3587,0.94073,0.9055,0.52975,0.264302,0.180434,75,561001,camille-corot,35,Cityscape,0.2,Realism,AI
0.41679,0.94948,0.91204,0.56045,0.256273,0.171203,75,498436,eugene-boudin,88,Landscape,0.2,Impressionism,AI
0.36359,0.93735,0.87409,0.51621,0.304811,0.222744,75,583696,ilya-repin,80,Genre painting,0.2,Realism,AI
0.35352,0.94748,0.89165,0.57055,0.244303,0.180907,75,695556,alfred-sisley,66,Landscape,0.2,Impressionism,AI
0.42721,0.94376,0.88908,0.53608,0.22739,0.179614,75,556516,ivan-shishkin,84,Landscape,0.2,Realism,AI
0.40527,0.95163,0.95109,0.57248,0.236457,0.131378,75,628849,eugene-boudin,28,Landscape,0.2,Impressionism,AI
0.30876,0.92897,0.91603,0.4904,0.254478,0.135612,75,665856,alfred-sisley,12,Landscape,0.2,Impressionism,AI
0.45143,0.7455,0.85671,0.24461,0.248327,0.261206,100,664225,camille-corot,77,Landscape,0.2,Realism,AI
0.48967,0.90947,0.87273,0.42696,0.235594,0.245816,93,595984,camille-corot,28,Landscape,0.2,Realism,AI
0.40614,0.94332,0.86372,0.53081,0.260891,0.230277,75,675684,aleksey-savrasov,33,Landscape,0.2,Realism,AI
0.42518,0.94666,0.90763,0.54707,0.227799,0.166647,75,664225,ivan-shishkin,44,Landscape,0.2,Realism,AI
0.4382,0.9595,0.83585,0.59301,0.331836,0.292625,75,640000,aleksey-savrasov,82,Landscape,0.2,Realism,AI
0.3624,0.95701,0.85998,0.59101,0.354883,0.300272,85,662596,ivan-aivazovsky,80,Marina,0.2,Romanticism,AI
0.54758,0.96256,0.86076,0.6309,0.272192,0.234646,75,659344,francisco-goya,66,Capriccio,0.2,Romanticism,AI
0.37343,0.71251,0.9245,0.21083,0.221198,0.150715,100,675684,eugene-boudin,49,Genre painting,0.2,Impressionism,AI
0.38607,0.9418,0.93356,0.52576,0.268085,0.189587,75,656100,ilya-repin,12,Sketch and study,0.2,Realism,AI
0.42558,0.95548,0.82052,0.58597,0.312599,0.306411,75,680625,isaac-levitan,69,Landscape,0.2,Realism,AI
0.34794,0.94715,0.87629,0.53966,0.297229,0.223897,75,669124,aleksey-savrasov,8,Genre painting,0.2,Realism,AI
0.44575,0.95936,0.86983,0.59556,0.372178,0.323471,85,636804,ivan-aivazovsky,54,Landscape,0.2,Romanticism,AI
0.44863,0.95824,0.87166,0.60316,0.314085,0.251627,75,659344,francisco-goya,20,Capriccio,0.2,Romanticism,AI
0.33435,0.90107,0.90613,0.42277,0.270487,0.185591,90,480249,alfred-sisley,11,Landscape,0.2,Impressionism,AI
0.3862,0.95143,0.86099,0.56298,0.304515,0.244579,75,550564,vasily-polenov,100,Landscape,0.2,Realism,AI
0.39833,0.95468,0.87824,0.57369,0.319982,0.249812,75,685584,aleksey-savrasov,19,Landscape,0.2,Realism,AI
0.44188,0.95412,0.84951,0.56285,0.321302,0.269336,75,669124,aleksey-savrasov,84,Landscape,0.2,Realism,AI
0.55026,0.95682,0.8777,0.59156,0.266657,0.246267,75,654481,ilya-repin,51,Portrait,0.2,Realism,AI
0.41988,0.95576,0.78796,0.59264,0.298142,0.334635,75,571536,isaac-levitan,41,Landscape,0.2,Realism,AI
0.49666,0.97373,0.86168,0.70585,0.34571,0.290508,67,672400,francisco-goya,86,Portrait,0.2,Romanticism,AI
0.38585,0.93541,0.91997,0.50006,0.26495,0.177104,75,589824,ivan-shishkin,6,Landscape,0.2,Realism,AI
0.38216,0.9459,0.88077,0.54236,0.277626,0.226905,75,620944,camille-corot,67,Cityscape,0.2,Realism,AI
0.44063,0.95172,0.85123,0.54851,0.317576,0.250779,75,698896,aleksey-savrasov,22,Landscape,0.2,Realism,AI
0.6636,0.93745,0.94908,0.50846,0.112858,0.111393,75,674041,ivan-shishkin,26,Sketch and study,0.2,Realism,AI
0.5443,0.95994,0.88477,0.60847,0.237814,0.220183,75,636804,camille-corot,26,Landscape,0.2,Realism,AI
0.33799,0.94152,0.91874,0.54012,0.263769,0.164884,75,659344,ilya-repin,25,Religious painting,0.2,Realism,AI
0.46123,0.96561,0.78379,0.63163,0.376552,0.407687,85,664225,ivan-aivazovsky,89,Landscape,0.2,Romanticism,AI
0.43604,0.93855,0.94229,0.50902,0.19735,0.125561,75,638401,ivan-shishkin,34,Landscape,0.2,Realism,AI
0.32982,0.93486,0.94139,0.51001,0.237879,0.105815,75,640000,alfred-sisley,51,Landscape,0.2,Impressionism,AI
0.49218,0.93314,0.84889,0.50798,0.270369,0.289296,91,698896,camille-corot,82,Landscape,0.2,Realism,AI
0.48748,0.97865,0.8619,0.75067,0.337472,0.26883,31,687241,aleksey-savrasov,73,Landscape,0.2,Realism,AI
0.33782,0.72485,0.91531,0.22614,0.269438,0.168952,100,608400,eugene-boudin,55,Genre painting,0.2,Impressionism,AI
0.3398,0.71325,0.95796,0.21875,0.238478,0.097142,100,600625,alfred-sisley,82,Landscape,0.2,Impressionism,AI
0.50939,0.92779,0.95295,0.47229,0.179646,0.114745,75,594441,ivan-shishkin,97,Landscape,0.2,Realism,AI
0.45598,0.95925,0.85226,0.60698,0.270244,0.279828,75,660969,isaac-levitan,42,Landscape,0.2,Realism,AI
0.44071,0.94337,0.89198,0.52805,0.223623,0.184665,75,583696,isaac-levitan,99,Sketch and study,0.2,Realism,AI
0.41442,0.96333,0.81439,0.62486,0.365918,0.34718,85,635209,ivan-aivazovsky,49,Marina,0.2,Romanticism,AI
0.41406,0.82353,0.8089,0.29156,0.337838,0.337307,99,674041,ivan-aivazovsky,2,Marina,0.2,Romanticism,AI
0.4254,0.73244,0.9236,0.23482,0.233859,0.169504,100,644809,eugene-boudin,34,Cityscape,0.2,Impressionism,AI
0.37263,0.94155,0.91371,0.54311,0.309883,0.210053,82,497025,francisco-goya,55,Religious painting,0.2,Romanticism,AI
0.42079,0.95829,0.84262,0.60384,0.284044,0.258632,75,683929,isaac-levitan,77,Cityscape,0.2,Realism,AI
0.5014,0.9575,0.87002,0.58564,0.280417,0.246533,75,620944,vasily-polenov,8,Sketch and study,0.2,Realism,AI
0.35052,0.75827,0.89223,0.24218,0.260347,0.185309,99,589824,ilya-repin,3,Landscape,0.2,Realism,AI
0.51652,0.90784,0.91464,0.41901,0.20414,0.193015,93,591361,camille-corot,30,Cityscape,0.2,Realism,AI
0.38965,0.94419,0.89827,0.5433,0.230048,0.171699,75,705600,eugene-boudin,52,Genre painting,0.2,Impressionism,AI
0.39962,0.95438,0.83998,0.58336,0.31392,0.279393,75,546121,aleksey-savrasov,27,Genre painting,0.2,Realism,AI
0.47986,0.96111,0.83123,0.60755,0.319416,0.275986,75,659344,francisco-goya,19,Capriccio,0.2,Romanticism,AI
0.38531,0.9547,0.85198,0.57871,0.275975,0.242012,75,652864,ivan-shishkin,66,Landscape,0.2,Realism,AI
0.54069,0.9374,0.92344,0.49583,0.187108,0.149337,75,640000,vasily-polenov,25,Interior,0.2,Realism,AI
0.3866,0.93949,0.90245,0.51678,0.251065,0.192567,75,490000,eugene-boudin,51,Genre painting,0.2,Impressionism,AI
0.44493,0.94165,0.95893,0.5335,0.211915,0.124752,75,697225,ivan-shishkin,43,Landscape,0.2,Realism,AI
0.3549,0.93689,0.92195,0.51862,0.259705,0.158419,75,546121,eugene-boudin,40,Landscape,0.2,Impressionism,AI
0.38524,0.97288,0.86338,0.67138,0.373243,0.302288,75,632025,ivan-aivazovsky,46,Landscape,0.2,Romanticism,AI
0.3085,0.82622,0.96056,0.29255,0.247652,0.090949,93,616225,alfred-sisley,44,Landscape,0.2,Impressionism,AI
0.4057,0.93856,0.87026,0.51733,0.301334,0.232226,75,659344,francisco-goya,25,Capriccio,0.2,Romanticism,AI
0.37249,0.9479,0.86771,0.56325,0.274818,0.252065,75,576081,isaac-levitan,33,Landscape,0.2,Realism,AI
0.40505,0.95289,0.87212,0.58504,0.260968,0.229889,75,664225,vasily-polenov,42,Landscape,0.2,Realism,AI
0.4627,0.95226,0.87856,0.58348,0.251463,0.227727,75,635209,vasily-polenov,83,Landscape,0.2,Realism,AI
0.48392,0.9624,0.83323,0.63489,0.312758,0.300684,75,644809,camille-corot,45,Landscape,0.2,Realism,AI
0.32754,0.93132,0.92691,0.5072,0.257543,0.129818,75,521284,alfred-sisley,47,Landscape,0.2,Impressionism,AI
0.32313,0.92981,0.93422,0.49811,0.254186,0.120275,75,519841,alfred-sisley,25,Landscape,0.2,Impressionism,AI
0.35864,0.94915,0.87069,0.57996,0.296743,0.237862,75,521284,ilya-repin,8,Marina,0.2,Realism,AI
0.46188,0.9541,0.85372,0.58054,0.262198,0.246043,75,620944,camille-corot,4,Landscape,0.2,Realism,AI
0.44771,0.95338,0.93967,0.58108,0.237295,0.155312,75,485809,eugene-boudin,98,Marina,0.2,Impressionism,AI
0.35996,0.93542,0.86546,0.50234,0.298366,0.234814,75,605284,ilya-repin,33,Genre painting,0.2,Realism,AI
0.44646,0.94981,0.80626,0.55534,0.281161,0.2788,75,672400,vasily-polenov,33,Landscape,0.2,Realism,AI
0.50067,0.95857,0.90358,0.61602,0.259068,0.250591,75,628849,camille-corot,3,Landscape,0.2,Realism,AI
0.39307,0.94671,0.89622,0.56114,0.253931,0.206971,75,567009,vasily-polenov,2,Landscape,0.2,Realism,AI
0.42979,0.95845,0.86456,0.6087,0.323628,0.253193,75,624100,vasily-polenov,78,Sketch and study,0.2,Realism,AI
0.33928,0.92649,0.9002,0.47547,0.247061,0.144918,75,524176,alfred-sisley,78,Landscape,0.2,Impressionism,AI
0.43996,0.94277,0.89686,0.53135,0.245635,0.19668,75,599076,vasily-polenov,59,Landscape,0.2,Realism,AI
0.41642,0.94299,0.91569,0.52378,0.219352,0.149796,75,514089,alfred-sisley,5,Cityscape,0.2,Impressionism,AI
0.36462,0.94223,0.89119,0.52028,0.315033,0.24753,85,692224,ivan-aivazovsky,27,Landscape,0.2,Romanticism,AI
0.47236,0.78003,0.88571,0.25739,0.309189,0.256914,100,702244,francisco-goya,56,Religious painting,0.2,Romanticism,AI
0.42925,0.9517,0.93931,0.55873,0.242849,0.144471,75,556516,eugene-boudin,21,Landscape,0.2,Impressionism,AI
0.42591,0.94982,0.79299,0.55461,0.362867,0.39473,90,680625,ivan-aivazovsky,74,Religious painting,0.2,Romanticism,AI
0.50043,0.71801,0.87842,0.20586,0.22706,0.210472,100,585225,francisco-goya,36,Genre painting,0.2,Romanticism,AI
0.40869,0.94785,0.8433,0.54743,0.293571,0.256655,75,702244,ilya-repin,14,Portrait,0.2,Realism,AI
0.36168,0.94591,0.87456,0.56165,0.271615,0.223748,75,680625,ilya-repin,49,Portrait,0.2,Realism,AI
0.42879,0.95881,0.89257,0.6122,0.260053,0.222408,67,649636,camille-corot,78,Landscape,0.2,Realism,AI
0.38427,0.94694,0.89024,0.56166,0.272224,0.200294,75,660969,ilya-repin,57,Portrait,0.2,Realism,AI
0.42659,0.77403,0.83476,0.24,0.277492,0.264963,99,659344,ilya-repin,79,Genre painting,0.2,Realism,AI
0.37517,0.74657,0.93666,0.24014,0.234952,0.146981,100,649636,eugene-boudin,37,Marina,0.2,Impressionism,AI
0.44143,0.95469,0.89858,0.58474,0.239788,0.184679,75,670761,eugene-boudin,35,Cityscape,0.2,Impressionism,AI
0.35272,0.95084,0.86424,0.58574,0.333547,0.286565,85,641601,ivan-aivazovsky,6,Battle painting,0.2,Romanticism,AI
0.45994,0.96744,0.8051,0.66353,0.378273,0.384915,85,698896,ivan-aivazovsky,73,Marina,0.2,Romanticism,AI
0.50075,0.96812,0.78643,0.66549,0.33114,0.366528,75,662596,camille-corot,90,Landscape,0.2,Realism,AI
0.43672,0.95379,0.87796,0.57435,0.306603,0.236208,67,552049,francisco-goya,97,Capriccio,0.2,Romanticism,AI
0.383,0.95277,0.87834,0.56768,0.290022,0.207825,75,630436,eugene-boudin,61,Landscape,0.2,Impressionism,AI
0.40052,0.9437,0.91908,0.5198,0.284432,0.175547,75,495616,isaac-levitan,1,Landscape,0.2,Realism,AI
0.34643,0.94183,0.94284,0.548,0.266694,0.137813,75,646416,vasily-polenov,79,Portrait,0.2,Realism,AI
0.33867,0.94141,0.92951,0.53417,0.242641,0.128757,75,651249,alfred-sisley,13,Landscape,0.2,Impressionism,AI
0.42068,0.96626,0.82813,0.63641,0.362347,0.341165,83,705600,ivan-aivazovsky,82,Marina,0.2,Romanticism,AI
0.3721,0.95073,0.8558,0.57785,0.342873,0.30143,85,643204,ivan-aivazovsky,67,Landscape,0.2,Romanticism,AI
0.39333,0.94807,0.87829,0.55668,0.275446,0.214845,75,640000,ilya-repin,56,Portrait,0.2,Realism,AI
0.35567,0.93879,0.91415,0.52652,0.248772,0.154483,75,698896,isaac-levitan,28,Landscape,0.2,Realism,AI
0.53989,0.75192,0.87653,0.23533,0.202929,0.200573,100,690561,francisco-goya,42,Religious painting,0.2,Romanticism,AI
0.39669,0.93554,0.8475,0.50704,0.271786,0.240796,75,511225,ilya-repin,77,Genre painting,0.2,Realism,AI
0.43898,0.93373,0.95226,0.48805,0.21031,0.115323,75,707281,ivan-shishkin,75,Landscape,0.2,Realism,AI
0.38186,0.95236,0.91432,0.58628,0.236517,0.171926,75,583696,alfred-sisley,84,Landscape,0.2,Impressionism,AI
0.39552,0.94904,0.87012,0.55313,0.284781,0.252622,75,680625,aleksey-savrasov,34,Landscape,0.2,Realism,AI
0.41981,0.95446,0.83406,0.57601,0.331831,0.302924,75,707281,aleksey-savrasov,11,Genre painting,0.2,Realism,AI
0.39818,0.94948,0.87698,0.55749,0.278358,0.216932,75,570025,vasily-polenov,9,Landscape,0.2,Realism,AI
0.39413,0.94502,0.8925,0.54813,0.234933,0.196907,75,703921,isaac-levitan,6,Landscape,0.2,Realism,AI
0.31987,0.91801,0.93967,0.46768,0.253917,0.104636,75,473344,alfred-sisley,17,Landscape,0.2,Impressionism,AI
0.43774,0.97082,0.95735,0.69705,0.237163,0.142218,31,528529,ivan-shishkin,80,Landscape,0.2,Realism,AI
0.41428,0.95322,0.84253,0.60159,0.274624,0.266495,75,616225,ilya-repin,31,Portrait,0.2,Realism,AI
0.30957,0.93368,0.90774,0.50218,0.268676,0.133101,75,651249,alfred-sisley,41,Landscape,0.2,Impressionism,AI
0.45295,0.95809,0.83774,0.61826,0.268597,0.288511,75,648025,camille-corot,2,Landscape,0.2,Realism,AI
0.45927,0.96251,0.82335,0.6118,0.35059,0.328467,75,659344,francisco-goya,80,Capriccio,0.2,Romanticism,AI
0.41968,0.94632,0.85774,0.5253,0.298904,0.242642,75,546121,aleksey-savrasov,6,Landscape,0.2,Realism,AI
0.48913,0.90428,0.84595,0.40132,0.291932,0.279981,92,570025,francisco-goya,38,Portrait,0.2,Romanticism,AI
0.46798,0.97343,0.76921,0.68921,0.400261,0.457333,85,630436,ivan-aivazovsky,66,Marina,0.2,Romanticism,AI
0.53366,0.96482,0.82476,0.63688,0.3014,0.307992,75,605284,camille-corot,42,Landscape,0.2,Realism,AI
0.34277,0.93175,0.91919,0.49213,0.257406,0.156831,75,700569,ilya-repin,88,Genre painting,0.2,Realism,AI
0.37827,0.95523,0.86382,0.59589,0.34889,0.310222,85,670761,ivan-aivazovsky,85,Marina,0.2,Romanticism,AI
0.40618,0.94625,0.85365,0.52805,0.284136,0.237542,75,675684,aleksey-savrasov,17,Landscape,0.2,Realism,AI
0.4124,0.95659,0.87222,0.58537,0.356712,0.313394,85,640000,ivan-aivazovsky,4,Landscape,0.2,Romanticism,AI
0.31772,0.92361,0.93042,0.465,0.263569,0.123892,75,597529,alfred-sisley,42,Landscape,0.2,Impressionism,AI
0.46647,0.95213,0.85609,0.54281,0.303786,0.250782,75,664225,aleksey-savrasov,68,Landscape,0.2,Realism,AI
0.38451,0.96132,0.8364,0.61291,0.366788,0.336637,85,657721,ivan-aivazovsky,31,Genre painting,0.2,Romanticism,AI
0.30947,0.92501,0.94511,0.47815,0.270577,0.110838,75,495616,alfred-sisley,92,Landscape,0.2,Impressionism,AI
0.38753,0.95124,0.88779,0.56455,0.306895,0.221491,75,579121,vasily-polenov,93,Religious painting,0.2,Realism,AI
0.57589,0.95204,0.85314,0.54264,0.288159,0.247404,75,664225,aleksey-savrasov,48,Landscape,0.2,Realism,AI
0.28516,0.92888,0.93607,0.49752,0.271746,0.126161,75,654481,alfred-sisley,2,Cityscape,0.2,Impressionism,AI
0.51601,0.95666,0.90535,0.5944,0.234456,0.195408,75,670761,isaac-levitan,65,Sketch and study,0.2,Realism,AI
0.4495,0.96057,0.82484,0.60257,0.325984,0.28691,75,659344,francisco-goya,31,Capriccio,0.2,Romanticism,AI
0.40741,0.96086,0.80548,0.63234,0.330333,0.327958,75,687241,ilya-repin,67,Portrait,0.2,Realism,AI
0.37676,0.93591,0.91189,0.492,0.248928,0.195315,75,648025,aleksey-savrasov,7,Landscape,0.2,Realism,AI
0.3916,0.93104,0.94676,0.4768,0.237596,0.121405,75,586756,ivan-shishkin,21,Landscape,0.2,Realism,AI
0.43082,0.9481,0.9222,0.54506,0.263105,0.177521,75,553536,eugene-boudin,96,Landscape,0.2,Impressionism,AI
0.28368,0.92412,0.96513,0.48941,0.25722,0.078758,75,707281,alfred-sisley,37,Landscape,0.2,Impressionism,AI
0.4171,0.94011,0.86363,0.51072,0.278837,0.235838,75,635209,aleksey-savrasov,24,Landscape,0.2,Realism,AI
0.43275,0.96427,0.84841,0.64502,0.323811,0.294504,75,659344,francisco-goya,54,Capriccio,0.2,Romanticism,AI
0.58172,0.80755,0.80871,0.26819,0.31829,0.339107,100,682276,francisco-goya,21,Portrait,0.2,Romanticism,AI
0.43355,0.9505,0.83885,0.56617,0.254975,0.250955,75,702244,isaac-levitan,66,Landscape,0.2,Realism,AI
0.40237,0.9455,0.87092,0.54758,0.231585,0.19776,75,667489,alfred-sisley,62,Cityscape,0.2,Impressionism,AI
0.41594,0.94735,0.95242,0.55905,0.23783,0.110425,75,501264,eugene-boudin,46,Marina,0.2,Impressionism,AI
0.67694,0.94122,0.92833,0.51779,0.14815,0.154464,75,600625,ivan-shishkin,88,Landscape,0.2,Realism,AI
0.60857,0.97469,0.86734,0.72474,0.289631,0.287194,75,693889,camille-corot,83,Portrait,0.2,Realism,AI
0.38927,0.94697,0.88901,0.55584,0.26543,0.195642,75,480249,eugene-boudin,44,Animal painting,0.2,Impressionism,AI
0.39894,0.95541,0.86966,0.59458,0.297577,0.250171,75,702244,ilya-repin,46,Portrait,0.2,Realism,AI
0.35503,0.94074,0.89176,0.5176,0.270149,0.205857,75,677329,vasily-polenov,71,Cityscape,0.2,Realism,AI
